departure_hour,day_of_week,month,origin_airport,destination_airport,route_distance_km,weather_score,crew_duty_hours,historical_delay_rate,aircraft_age,gate_turnaround_mins,aircraft_type,delay_label,delay_probability,origin_encoded,destination_encoded,aircraft_encoded,is_peak_hour,is_monsoon,is_fog_season,is_peak_day,crew_risk,tight_turnaround,aging_aircraft,weather_monsoon,risk_score
23,4,7,GOI,DEL,1946,2,3.8,0.3468753254449814,20,23,B737,1,0.8888,7,1,1,0,1,0,1,0,1,1,2,0.7914063639057434
5,1,10,DEL,BLR,1715,1,4.3,0.4583733388831387,1,52,ATR72,0,0.3833,1,2,3,0,0,0,0,0,0,0,0,0.4104306686090985
22,6,10,DEL,AMD,926,0,5.4,0.20492684933484429,1,22,ATR72,0,0.282,1,6,3,0,0,0,1,0,1,0,0,0.24172439726719552
9,2,8,DEL,CCU,1332,1,10.4,0.4274041589704276,9,32,B737,1,0.891,1,4,1,1,1,0,0,1,0,0,1,0.5495914556396496
14,5,11,BOM,PNQ,102,2,10.1,0.1789040604202047,20,61,B777,1,0.8716,0,8,4,0,0,1,0,1,0,1,0,0.7926164211470716
1,2,4,BOM,DEL,1190,0,11.1,0.3552586006684724,20,22,A321,1,0.5921,0,1,2,0,0,0,0,1,1,1,0,0.3743405102339653
7,0,5,BLR,BOM,891,0,4.0,0.30736278579429077,14,56,A320,0,0.3229,2,0,0,1,0,0,0,0,0,0,0,0.10757697502800176
10,0,6,MAA,BOM,1024,0,5.8,0.3042299975621079,14,52,B737,0,0.2717,5,0,1,0,1,0,0,0,0,0,0,0.10648049914673775
10,2,4,BLR,BOM,891,1,6.1,0.25012844255268013,9,46,A320,0,0.3001,2,0,0,0,0,0,0,0,0,0,0,0.33754495489343805
7,1,11,DEL,AMD,872,0,3.5,0.2339998223243943,16,37,A320,0,0.4136,1,6,0,1,0,1,0,0,0,0,0,0.161899937813538
21,4,8,BOM,PNQ,72,0,10.6,0.13045753662885684,19,69,B777,0,0.5022,0,8,4,0,1,0,1,1,0,1,0,0.2656601378200999
17,4,9,BLR,HYD,465,1,12.5,0.21057468921781203,14,72,A320,1,0.7842,2,3,0,1,1,0,1,1,0,0,1,0.5437011412262343
19,4,12,HYD,BLR,466,2,13.5,0.1589490145899604,5,31,A320,1,0.8836,3,2,0,1,0,1,1,1,0,0,0,0.855632155106486
21,1,8,BOM,DEL,1106,0,12.7,0.4050669014281655,4,64,A320,0,0.462,0,1,0,0,1,0,0,1,0,0,0,0.2917734154998579
2,4,3,AMD,DEL,862,2,2.4,0.1828747202875713,10,35,A320,1,0.5431,6,1,0,0,0,0,1,0,0,0,0,0.6340061521006499
21,0,7,DEL,BLR,1789,0,9.9,0.44790053939240376,18,62,B777,1,0.4792,1,2,4,0,1,0,0,0,0,0,0,0.1567651887873413
16,3,4,BOM,DEL,1174,1,3.0,0.4149937491404724,5,88,A320,0,0.366,0,1,0,0,0,0,0,0,0,0,0,0.3952478121991653
18,4,2,BLR,DEL,1699,2,5.5,0.4269772307385586,13,66,A321,1,0.7708,2,1,2,1,0,1,1,0,0,0,0,0.7994420307584955
9,6,1,BLR,BOM,823,0,4.5,0.3429505705368149,3,54,A321,0,0.3372,2,0,2,1,0,1,1,0,0,0,0,0.27003269968788524
17,2,11,BOM,HYD,629,0,11.9,0.20723572577413266,19,22,ATR72,1,0.6829,0,3,3,1,0,1,0,1,1,1,0,0.4025325040209465
8,2,3,BOM,DEL,1187,2,4.4,0.4011265824710453,5,33,ATR72,1,0.7805,0,1,3,1,0,0,0,0,0,0,0,0.6403943038648658
14,5,4,BOM,PNQ,163,0,11.9,0.10334265330932216,14,79,B737,0,0.3913,0,8,1,0,0,0,0,1,0,0,0,0.18616992865826276
22,2,6,DEL,BLR,1779,0,9.3,0.3754684620753365,19,20,B777,1,0.6002,1,2,4,0,1,0,0,0,1,1,0,0.23141396172636777
15,6,11,BLR,DEL,1770,2,8.1,0.40274564637217325,4,28,B737,1,0.8611,2,1,1,0,0,1,1,0,1,0,0,0.8909609762302606
20,4,10,BLR,DEL,1748,1,8.5,0.36625156447571156,12,75,B737,1,0.6465,2,1,1,1,0,0,1,0,0,0,0,0.44818804756649905
17,0,2,BOM,PNQ,94,0,1.2,0.19214193348763275,4,28,ATR72,0,0.4269,0,8,3,1,0,1,0,0,1,0,0,0.2472496767206715
0,1,6,BLR,DEL,1778,2,12.6,0.3696441315222786,15,67,B777,1,0.8979,2,1,4,0,1,0,0,1,0,0,2,0.7793754460327975
16,1,6,BOM,HYD,624,2,9.4,0.2338749904214507,1,48,B777,1,0.6935,0,3,4,0,1,0,0,0,0,0,2,0.5818562466475078
18,4,7,CCU,DEL,1300,2,7.7,0.42555016952192204,8,44,ATR72,1,0.8902,4,1,3,1,1,0,1,0,0,0,2,0.7189425593326728
6,5,7,HYD,BOM,652,2,7.5,0.28789008422302076,19,79,A320,1,0.7652,3,0,0,0,1,0,0,0,0,1,2,0.6007615294780573
19,0,3,BOM,BLR,822,2,3.1,0.25335804342223595,1,35,B777,1,0.7213,0,2,4,1,0,0,0,0,0,0,0,0.5886753151977826
14,3,5,DEL,AMD,870,1,12.1,0.175695229950847,3,45,A320,0,0.4703,1,6,0,0,0,0,0,1,0,0,0,0.4614933304827964
17,0,9,BOM,PNQ,125,0,8.6,0.162437269792361,7,80,A321,0,0.465,0,8,2,1,1,0,0,0,0,0,0,0.056853044427326346
16,1,7,GOI,DEL,1920,1,6.9,0.3656729946505898,3,30,B777,1,0.5163,7,1,4,0,1,0,0,0,0,0,1,0.3779855481277064
15,3,2,BLR,BOM,889,0,12.4,0.2658286256059098,1,22,B777,0,0.4563,2,0,4,0,0,1,0,1,1,0,0,0.42304001896206844
13,0,3,DEL,GOI,1862,0,7.0,0.382073584081573,19,73,B737,0,0.2528,1,7,1,0,0,0,0,0,0,1,0,0.13372575442855053
8,5,10,BLR,BOM,801,1,4.8,0.2995653920883247,2,74,B777,1,0.5198,2,0,4,1,0,0,0,0,0,0,0,0.35484788723091365
10,6,10,BOM,MAA,1059,0,1.1,0.33272584006359784,6,51,ATR72,0,0.1831,0,5,3,0,0,0,1,0,0,0,0,0.18645404402225924
3,6,9,GOI,DEL,1856,1,11.1,0.3549157823176532,8,22,A320,1,0.842,7,1,0,0,1,0,1,1,1,0,1,0.6942205238111785
17,3,6,AMD,DEL,843,0,6.4,0.2446670964786637,17,50,B777,0,0.4479,6,1,4,1,1,0,0,0,0,0,0,0.08563348376753228
14,2,2,HYD,BLR,511,0,7.5,0.22016425898313674,20,64,A321,0,0.1881,3,2,2,0,0,1,0,0,0,1,0,0.15705749064409785
8,3,5,BLR,DEL,1741,0,5.2,0.4281687097766398,13,63,A320,0,0.3713,2,1,0,1,0,0,0,0,0,0,0,0.1498590484218239
22,6,12,HYD,BLR,496,2,9.7,0.2132441459130449,15,20,A320,1,0.8353,3,2,0,0,0,1,1,0,1,0,0,0.8246354510695657
22,4,11,DEL,CCU,1347,0,9.4,0.47120719922479304,20,70,A320,0,0.3885,1,4,0,0,0,1,1,0,0,1,0,0.3149225197286776
17,2,5,BOM,DEL,1137,0,11.7,0.4069250559241587,13,25,A320,1,0.7128,0,1,0,1,0,0,0,1,1,0,0,0.3924237695734555
5,6,8,DEL,AMD,862,1,9.4,0.17095346239501258,17,75,ATR72,1,0.6184,1,6,3,0,1,0,1,0,0,0,1,0.37983371183825443
13,1,7,MAA,BOM,983,0,13.4,0.25632626718206747,15,57,A321,0,0.4525,5,0,2,0,1,0,0,1,0,0,0,0.23971419351372358
1,6,12,HYD,BLR,520,0,1.5,0.22788811459128522,20,58,ATR72,0,0.2412,3,2,3,0,0,1,1,0,0,1,0,0.22976084010694983
4,6,10,MAA,BOM,1047,2,13.8,0.31370475535036274,3,62,B777,1,0.7755,5,0,4,0,0,0,1,1,0,0,0,0.8297966643726269
20,0,10,DEL,CCU,1331,1,3.6,0.4211006691707526,8,51,ATR72,1,0.5184,1,4,3,1,0,0,0,0,0,0,0,0.3973852342097634
2,4,6,DEL,AMD,847,2,9.5,0.17284258523084203,12,30,B737,1,0.7891,1,6,1,0,1,0,1,0,0,0,2,0.6304949048307946
1,2,3,DEL,BOM,1165,0,10.2,0.37354365938921863,18,30,B777,1,0.5194,1,0,4,0,0,0,0,1,0,0,0,0.2807402807862265
15,3,2,PNQ,BOM,157,1,1.7,0.15728550378096912,17,32,ATR72,0,0.4829,8,0,3,0,0,1,0,0,0,0,0,0.3850499263233392
1,5,6,HYD,BOM,579,1,3.7,0.24498537960783298,20,48,A320,1,0.548,3,0,0,0,1,0,0,0,0,1,1,0.3357448828627415
1,4,4,AMD,DEL,900,1,11.7,0.17594801631083895,12,82,B777,0,0.5204,6,1,4,0,0,0,1,1,0,0,0,0.5315818057087935
23,6,6,GOI,DEL,1859,0,1.7,0.32569388498982493,18,45,A321,0,0.3803,7,1,2,0,1,0,1,0,0,0,0,0.18399285974643872
14,6,3,DEL,BLR,1754,2,2.8,0.3827311878746725,12,82,B777,1,0.6531,1,2,4,0,0,0,1,0,0,0,0,0.7039559157561355
5,3,5,BOM,PNQ,158,0,12.2,0.11226280499780064,4,66,A321,0,0.2949,0,8,2,0,0,0,0,1,0,0,0,0.18929198174923023
1,2,7,DEL,CCU,1303,2,3.7,0.42408780637054827,11,53,A320,1,0.7196,1,4,0,0,1,0,0,0,0,0,2,0.6484307322296918
21,1,2,DEL,CCU,1333,0,13.1,0.4951442638887332,17,79,A320,1,0.4981,1,4,0,0,0,1,0,1,0,0,0,0.40330049236105664
15,3,3,DEL,CCU,1351,0,12.1,0.42297023153621344,13,25,B737,1,0.5692,1,4,1,0,0,0,0,1,1,0,0,0.3980395810376747
19,1,12,BOM,BLR,857,1,11.6,0.32882621151431873,14,87,ATR72,1,0.7315,0,2,3,1,0,1,0,1,0,0,0,0.5950891740300115
3,1,10,BOM,PNQ,119,0,5.0,0.19737425820384935,17,41,ATR72,0,0.2989,0,8,3,0,0,0,0,0,0,0,0,0.06908099037134727
8,3,3,BOM,HYD,585,1,11.3,0.29893406378396237,21,30,A320,1,0.8396,0,3,0,1,0,0,0,1,0,1,0,0.5046269223243868
3,2,2,DEL,AMD,848,1,8.3,0.1975297073823256,20,24,A321,1,0.629,1,6,2,0,0,1,0,0,1,1,0,0.4991353975838139
21,2,10,DEL,CCU,1334,0,10.1,0.4644856043429727,6,81,A320,0,0.3858,1,4,0,0,0,0,0,1,0,0,0,0.31256996152004046
23,2,9,BLR,DEL,1748,0,11.7,0.3603146760878361,16,51,A321,1,0.5441,2,1,2,0,1,0,0,1,0,0,0,0.27611013663074263
1,3,6,CCU,DEL,1297,1,8.4,0.4280090142240046,17,60,A320,1,0.6712,4,1,0,0,1,0,0,0,0,0,1,0.3998031549784016
21,6,3,BOM,HYD,631,0,3.5,0.28160335023020683,18,45,A321,0,0.2626,0,3,2,0,0,0,1,0,0,0,0,0.1685611725805724
0,0,3,BLR,DEL,1774,0,12.3,0.3794714846856469,11,29,ATR72,1,0.5518,2,1,3,0,0,0,0,1,1,0,0,0.38281501963997644
16,4,10,BOM,HYD,579,0,2.8,0.26951964597032113,18,81,B737,0,0.2078,0,3,1,0,0,0,1,0,0,0,0,0.16433187608961242
7,4,8,HYD,BLR,529,0,3.5,0.18074052716113487,18,56,B777,0,0.4223,3,2,4,1,1,0,1,0,0,0,0,0.1332591845063972
16,0,9,AMD,DEL,873,2,11.5,0.2680986302798683,16,56,B777,1,0.9072,6,1,4,0,1,0,0,1,0,0,2,0.743834520597954
15,3,10,DEL,GOI,1932,0,4.8,0.3733401849334905,2,26,B777,0,0.2993,1,7,4,0,0,0,0,0,1,0,0,0.2306690647267217
2,0,10,BOM,DEL,1156,0,8.7,0.38251408517696295,15,40,A320,0,0.373,0,1,0,0,0,0,0,0,0,0,0,0.13387992981193703
3,5,2,DEL,BLR,1788,1,9.8,0.3724426882940633,13,81,B777,1,0.549,1,2,4,0,0,1,0,0,0,0,0,0.46035494090292217
4,2,3,DEL,BLR,1741,1,11.4,0.4416148778875695,20,55,A320,1,0.6766,1,2,0,0,0,0,0,1,0,1,0,0.5545652072606493
7,0,8,HYD,BLR,456,1,11.3,0.14855995528227683,12,67,ATR72,1,0.7594,3,2,3,1,1,0,0,1,0,0,1,0.45199598434879684
6,3,4,CCU,DEL,1302,2,1.8,0.4615487765580136,11,48,B737,1,0.6346,4,1,1,0,0,0,0,0,0,0,0,0.6615420717953048
15,1,3,BLR,BOM,850,0,6.2,0.2526446902597667,13,28,A321,0,0.3011,2,0,2,0,0,0,0,0,1,0,0,0.18842564159091835
18,2,12,GOI,DEL,1910,0,2.0,0.33103927213487067,10,39,B737,0,0.3524,7,1,1,1,0,1,0,0,0,0,0,0.19586374524720473
4,4,12,DEL,BLR,1701,2,13.4,0.43982725935305467,18,60,B777,1,0.8759,1,2,4,0,0,1,1,1,0,0,0,0.9539395407735691
21,6,5,DEL,CCU,1330,1,10.9,0.49931541035901605,16,50,A321,1,0.7497,1,4,2,0,0,0,1,1,0,0,0,0.6447603936256556
17,1,10,CCU,DEL,1272,2,13.1,0.4181415343783356,12,82,A321,1,0.9673,4,1,2,1,0,0,0,1,0,0,0,0.7963495370324175
8,5,5,HYD,BOM,663,0,9.7,0.290425907450242,21,59,B777,1,0.5162,3,0,4,1,0,0,0,0,0,1,0,0.10164906760758469
9,1,4,DEL,AMD,911,0,5.4,0.21079593508323421,11,67,ATR72,0,0.2843,1,6,3,1,0,0,0,0,0,0,0,0.07377857727913197
22,1,5,HYD,BLR,482,1,11.5,0.14328254988192402,7,53,ATR72,0,0.4573,3,2,3,0,0,0,0,1,0,0,0,0.4501488924586734
10,3,9,HYD,BLR,523,0,3.6,0.17172552164497001,11,60,B777,0,0.2187,3,2,4,0,1,0,0,0,0,0,0,0.060103932575739503
19,5,5,HYD,BLR,534,1,9.5,0.2367862351163213,17,33,A321,1,0.7647,3,2,2,1,0,0,0,0,0,0,0,0.33287518229071245
14,1,3,PNQ,BOM,99,0,4.6,0.1400231478925802,7,37,B777,0,0.176,8,0,4,0,0,0,0,0,0,0,0,0.04900810176240306
22,3,1,BOM,PNQ,163,1,9.7,0.17030939037594328,13,44,ATR72,0,0.5381,0,8,3,0,0,1,0,0,0,0,0,0.38960828663158015
12,5,8,BOM,HYD,588,1,3.3,0.20645358838446762,4,59,A321,0,0.4326,0,3,2,0,1,0,0,0,0,0,1,0.32225875593456366
4,4,6,HYD,BLR,491,2,12.0,0.17563666377550566,20,25,B777,1,1.0,3,2,4,0,1,0,1,1,1,1,2,0.8814728323214269
5,2,1,MAA,BOM,1032,3,5.6,0.2952182939360108,20,27,A321,1,0.9681,5,0,2,0,0,1,0,0,1,1,0,1.0333264028776037
4,3,12,BOM,BLR,890,2,6.4,0.3083316890219362,8,70,A321,1,0.5233,0,2,2,0,0,1,0,0,0,0,0,0.6879160911576776
0,4,6,HYD,BLR,460,0,4.5,0.18972024035565532,14,22,ATR72,0,0.3759,3,2,3,0,1,0,1,0,1,0,0,0.23640208412447938
14,6,11,PNQ,BOM,114,1,6.4,0.10796592890299121,14,65,A320,0,0.3932,8,0,0,0,0,1,1,0,0,0,0,0.43778807511604695
14,0,3,BOM,HYD,624,2,12.9,0.27389458465787275,3,35,B777,1,0.7796,0,3,4,0,0,0,0,1,0,0,0,0.7458631046302555
16,5,7,HYD,BOM,583,3,4.3,0.263677716932332,15,25,A320,1,1.0,3,0,0,0,1,0,0,0,1,0,3,0.9422872009263161
11,3,8,HYD,BLR,508,1,2.1,0.20500924511399315,21,66,B777,0,0.482,3,2,4,0,1,0,0,0,0,1,1,0.3217532357898976
8,6,4,DEL,AMD,852,0,2.8,0.22640368231674718,9,55,ATR72,0,0.2906,1,6,3,1,0,0,1,0,0,0,0,0.14924128881086152
7,4,11,DEL,GOI,1850,3,13.9,0.3555617154682403,7,84,A320,1,1.0,1,7,0,1,0,1,1,1,0,0,0,1.1744466004138843
14,6,6,BOM,PNQ,149,3,3.0,0.17333279087168624,17,79,B777,1,0.9693,0,8,4,0,1,0,1,0,0,0,3,0.8806664768050902
17,2,8,BOM,PNQ,140,1,5.2,0.1252202402159331,21,39,B777,1,0.7201,0,8,4,1,1,0,0,0,0,1,1,0.29382708407557656
22,4,5,MAA,BOM,970,0,7.3,0.31976463827797247,4,40,B777,0,0.1979,5,0,4,0,0,0,1,0,0,0,0,0.18191762339729037
14,4,3,BOM,HYD,618,0,8.5,0.2152174601881918,14,87,B777,0,0.2361,0,3,4,0,0,0,1,0,0,0,0,0.14532611106586713
0,3,5,MAA,BOM,994,2,8.7,0.28353290074589355,16,71,ATR72,1,0.7134,5,0,3,0,0,0,0,0,0,0,0,0.5992365152610627
14,4,11,HYD,BLR,498,0,6.3,0.2079551836572684,15,82,ATR72,0,0.1332,3,2,3,0,0,1,1,0,0,0,0,0.22278431428004394
20,3,9,DEL,CCU,1307,1,11.3,0.429274154858316,21,61,ATR72,1,0.9217,1,4,3,1,1,0,0,1,0,1,1,0.5502459542004106
8,3,9,BOM,MAA,1058,0,4.5,0.35610629364797197,21,89,A321,0,0.4924,0,5,2,1,1,0,0,0,0,1,0,0.12463720277679018
4,0,4,MAA,BOM,992,0,11.0,0.33850153245472586,17,36,B737,1,0.5054,5,0,1,0,0,0,0,1,0,0,0,0.26847553635915405
14,6,3,DEL,BLR,1772,0,10.6,0.4301386985981786,13,78,B777,0,0.4721,1,2,4,0,0,0,1,1,0,0,0,0.37054854450936253
0,0,1,DEL,BLR,1754,1,6.4,0.44141531463921735,10,83,A321,0,0.3766,1,2,2,0,0,1,0,0,0,0,0,0.48449536012372607
19,0,7,CCU,DEL,1307,0,8.4,0.47028766470629957,14,31,B737,1,0.6581,4,1,1,1,1,0,0,0,0,0,0,0.16460068264720484
13,4,1,BLR,HYD,509,0,7.5,0.2148417726430511,20,79,B737,0,0.1859,2,3,1,0,0,1,1,0,0,1,0,0.22519462042506788
7,2,6,BOM,HYD,591,2,8.1,0.29784443921535697,3,86,A321,1,0.8691,0,3,2,1,1,0,0,0,0,0,2,0.6042455537253749
10,6,10,BLR,HYD,473,0,4.6,0.15650349181405473,17,56,A320,0,0.2126,2,3,0,0,0,0,1,0,0,0,0,0.12477622213491915
20,2,12,MAA,BOM,1022,0,8.6,0.28714633393344713,4,83,ATR72,0,0.3649,5,0,3,1,0,1,0,0,0,0,0,0.1805012168767065
9,4,2,HYD,BLR,484,3,1.1,0.22988153748063467,19,27,B737,1,1.0,3,2,1,1,0,1,1,0,1,1,0,1.0804585381182221
22,6,2,BLR,HYD,495,0,3.9,0.18124397687438842,2,86,B737,0,0.1225,2,3,1,0,0,1,1,0,0,0,0,0.21343539190603594
18,4,7,DEL,GOI,1869,3,13.8,0.3881674510286872,17,73,B737,1,1.0,1,7,1,1,1,0,1,1,0,0,3,1.1058586078600405
21,5,7,BLR,BOM,833,0,6.6,0.31582837834261573,12,21,A321,0,0.4763,2,0,2,0,1,0,0,0,1,0,0,0.2105399324199155
2,6,12,DEL,GOI,1921,0,8.5,0.39279006298620267,10,76,A320,0,0.3071,1,7,0,0,0,1,1,0,0,0,0,0.28747652204517093
12,2,6,DEL,BLR,1783,0,9.3,0.4206083095740511,2,67,B777,0,0.3682,1,2,4,0,1,0,0,0,0,0,0,0.14721290835091788
7,6,1,BOM,PNQ,113,1,12.5,0.14957170100782755,17,40,B737,1,0.8798,0,8,1,1,0,1,1,1,0,0,0,0.6023500953527396
11,3,12,BOM,DEL,1148,0,3.8,0.36559683908322366,11,32,A321,0,0.2662,0,1,2,0,0,1,0,0,0,0,0,0.2079588936791283
19,0,7,HYD,BOM,647,0,2.0,0.22898257525720841,21,54,B737,0,0.4416,3,0,1,1,1,0,0,0,0,1,0,0.08014390134002294
19,3,3,MAA,BOM,1033,0,2.3,0.31097081955367595,5,83,A320,0,0.2744,5,0,0,1,0,0,0,0,0,0,0,0.10883978684378658
2,3,6,CCU,DEL,1317,0,7.4,0.38196105324742535,21,49,ATR72,0,0.3528,4,1,3,0,1,0,0,0,0,1,0,0.13368636863659886
10,5,5,PNQ,BOM,70,0,4.4,0.14380675507348228,15,78,ATR72,0,0.2075,8,0,3,0,0,0,0,0,0,0,0,0.0503323642757188
20,1,5,BLR,DEL,1762,0,11.0,0.38512438322833287,20,45,B777,1,0.604,2,1,4,1,0,0,0,1,0,1,0,0.2847935341299165
14,6,5,BOM,PNQ,104,0,2.5,0.13415260754213637,16,36,B737,0,0.3237,0,8,1,0,0,0,1,0,0,0,0,0.11695341263974773
19,1,4,PNQ,BOM,151,0,7.2,0.1663615298961657,8,25,ATR72,0,0.4165,8,0,3,1,0,0,0,0,1,0,0,0.158226535463658
7,3,6,AMD,DEL,853,1,1.5,0.1822911182542245,13,46,ATR72,1,0.5729,6,1,3,1,1,0,0,0,0,0,1,0.31380189138897857
19,4,4,MAA,BOM,971,1,5.4,0.25838737385520116,6,73,B737,0,0.4534,5,0,1,1,0,0,1,0,0,0,0,0.4104355808493204
5,0,5,DEL,AMD,890,0,10.4,0.2011536194234792,13,83,B777,0,0.3305,1,6,4,0,0,0,0,1,0,0,0,0.22040376679821772
8,3,2,DEL,GOI,1949,0,12.4,0.3019043409274291,18,24,A321,1,0.7208,1,7,2,1,0,1,0,1,1,0,0,0.43566651932460015
4,0,6,CCU,DEL,1267,0,10.0,0.42818372535762583,14,27,B777,1,0.5713,4,1,4,0,1,0,0,0,1,0,0,0.24986430387516903
8,5,7,AMD,DEL,865,2,9.0,0.17127564797074304,14,82,A321,1,0.9185,6,1,2,1,1,0,0,0,0,0,2,0.5599464767897601
2,6,12,GOI,DEL,1896,0,12.9,0.3360171895567359,11,78,B737,0,0.4344,7,1,1,0,0,1,1,1,0,0,0,0.41760601634485756
13,0,10,DEL,AMD,928,0,5.2,0.23104329135731705,6,25,ATR72,0,0.2424,1,6,3,0,0,0,0,0,1,0,0,0.18086515197506098
23,3,2,BLR,BOM,885,3,7.4,0.25097003549230423,9,82,A320,1,0.7004,2,0,0,0,0,1,0,0,0,0,0,0.9178395124223064
22,4,7,BOM,DEL,1173,0,12.9,0.40805218027570217,20,69,A321,1,0.5632,0,1,2,0,1,0,1,1,0,1,0,0.36281826309649573
7,3,9,AMD,DEL,865,0,3.5,0.17278497775827556,6,80,ATR72,0,0.3191,6,1,3,1,1,0,0,0,0,0,0,0.06047474221539644
11,0,11,BOM,PNQ,106,1,7.5,0.17214891731316723,14,25,A320,0,0.5189,0,8,0,0,0,1,0,0,1,0,0,0.4902521210596085
11,4,4,BOM,MAA,1062,0,3.7,0.28475518468287,20,59,B777,0,0.2139,0,5,4,0,0,0,1,0,0,1,0,0.1696643146390045
1,3,4,BOM,DEL,1157,0,5.1,0.4110125427718857,13,74,A321,0,0.2144,0,1,2,0,0,0,0,0,0,0,0,0.14385438997015998
19,0,7,DEL,AMD,863,1,11.1,0.23751209923824945,2,61,B777,1,0.745,1,6,4,1,1,0,0,1,0,0,1,0.4831292347333873
22,5,12,CCU,DEL,1269,0,6.9,0.3811644899503096,17,28,A321,0,0.4525,4,1,2,0,0,1,0,0,1,0,0,0.31340757148260834
14,0,6,BLR,BOM,824,0,3.2,0.3193845386272266,13,26,ATR72,0,0.4278,2,0,3,0,1,0,0,0,1,0,0,0.2117845885195293
23,1,11,DEL,CCU,1285,0,10.1,0.43760417911091565,12,69,B777,0,0.425,1,4,4,0,0,1,0,1,0,0,0,0.3831614626888205
18,4,4,BOM,DEL,1184,1,2.3,0.4251765516142327,13,36,B777,1,0.6401,0,1,4,1,0,0,1,0,0,0,0,0.46881179306498144
17,6,12,DEL,BLR,1750,1,12.1,0.4259185879979848,16,39,A320,1,0.9404,1,2,0,1,0,1,1,1,0,0,0,0.6990715057992947
5,5,1,BOM,DEL,1154,1,12.9,0.33901136329341447,6,78,A320,1,0.5856,0,1,0,0,0,1,0,1,0,0,0,0.598653977152695
22,1,3,BOM,BLR,813,2,7.3,0.2605576459327826,10,76,B737,1,0.5042,0,2,1,0,0,0,0,0,0,0,0,0.5911951760764739
6,4,7,BLR,DEL,1739,0,4.2,0.40603519740199623,20,69,A320,0,0.3624,2,1,0,0,1,0,1,0,0,1,0,0.21211231909069866
9,0,8,MAA,BOM,985,3,4.3,0.29561272089466334,3,73,B737,1,0.9682,5,0,1,1,1,0,0,0,0,0,3,0.8534644523131322
1,1,7,BLR,BOM,848,0,8.5,0.3450593965931124,18,42,A321,1,0.508,2,0,2,0,1,0,0,0,0,0,0,0.12077078880758933
15,6,6,HYD,BLR,515,0,13.1,0.1764639991013783,2,48,B777,0,0.4206,3,2,4,0,1,0,1,1,0,0,0,0.2817623996854824
23,6,2,BOM,PNQ,117,0,1.6,0.19334410071708585,13,64,B737,0,0.2273,0,8,1,0,0,1,1,0,0,0,0,0.21767043525098007
12,4,9,BLR,HYD,526,2,11.4,0.13413743824672597,18,40,B737,1,0.9237,2,3,1,0,1,0,1,1,0,0,2,0.7669481033863541
20,0,4,BLR,HYD,509,2,11.6,0.181966789646593,2,89,ATR72,1,0.8228,2,3,3,1,0,0,0,1,0,0,0,0.7136883763763076
9,6,6,BOM,HYD,649,0,2.9,0.2811230558401358,5,79,B737,0,0.4124,0,3,1,1,1,0,1,0,0,0,0,0.16839306954404754
14,2,1,BOM,HYD,596,0,8.8,0.2985991572170659,8,74,ATR72,0,0.2194,0,3,3,0,0,1,0,0,0,0,0,0.18450970502597308
6,4,1,DEL,GOI,1887,3,6.4,0.36010826653932154,20,36,ATR72,1,0.914,1,7,3,0,0,1,1,0,0,1,0,1.0260378932887624
19,1,12,AMD,DEL,936,1,7.2,0.2493298076698735,18,79,B737,1,0.5497,6,1,1,1,0,1,0,0,0,0,0,0.41726543268445576
9,1,5,DEL,BLR,1713,1,6.5,0.4208163790458175,5,21,B737,1,0.6683,1,2,1,1,0,0,0,0,1,0,0,0.49728573266603615
11,1,10,CCU,DEL,1274,0,3.2,0.3926135786295765,10,66,B777,0,0.157,4,1,4,0,0,0,0,0,0,0,0,0.13741475252035176
1,0,6,DEL,BLR,1707,2,5.3,0.39189701271058014,3,61,A320,1,0.6568,1,2,0,0,1,0,0,0,0,0,2,0.6371639544487031
0,4,5,HYD,BOM,669,0,12.1,0.22318847952085924,11,36,B777,0,0.4093,3,0,4,0,0,0,1,1,0,0,0,0.2981159678323007
14,2,8,DEL,BLR,1702,0,6.6,0.41078849268503587,17,75,B737,0,0.3643,1,2,1,0,1,0,0,0,0,0,0,0.14377597243976253
12,4,9,BOM,PNQ,146,3,11.8,0.14697992206785326,20,29,ATR72,1,1.0,0,8,3,0,1,0,1,1,1,1,3,1.1214429727237487
23,3,4,BLR,DEL,1737,1,8.4,0.44456296777489973,7,55,A321,0,0.4778,2,1,2,0,0,0,0,0,0,0,0,0.4055970387212149
17,2,6,AMD,DEL,858,0,4.1,0.2254866916999157,1,32,A321,0,0.4102,6,1,2,1,1,0,0,0,0,0,0,0.0789203420949705
15,5,8,BOM,MAA,999,2,12.0,0.2827499726671986,10,87,A320,1,0.8631,0,5,0,0,1,0,0,1,0,0,2,0.7489624904335195
21,2,3,BLR,BOM,837,0,12.6,0.28839488942629726,9,44,B737,0,0.3854,2,0,1,0,0,0,0,1,0,0,0,0.250938211299204
22,2,10,PNQ,BOM,157,0,1.2,0.1000530358691836,21,32,A321,0,0.26,8,0,2,0,0,0,0,0,0,1,0,0.035018562554214254
17,6,12,AMD,DEL,876,0,5.0,0.17423344925183032,15,48,A321,0,0.3197,6,1,2,1,0,1,1,0,0,0,0,0.2109817072381406
18,2,9,BLR,DEL,1776,1,6.7,0.3830794994781043,16,36,A321,1,0.7732,2,1,2,1,1,0,0,0,0,0,1,0.38407782481733654
4,1,2,DEL,BLR,1715,1,10.9,0.39249059705518224,14,75,A320,1,0.607,1,2,0,0,0,1,0,1,0,0,0,0.6173717089693137
